plate_index,well_index,row,column,cells_n,nuc_area,nuc_round,nuc_micronuclei_n,spots_561_n,spots_561_area,spots_561_int_mean,spots_561_int_sum
HT001500,I12,9,12,1145,173.80477345,0.913154935193,0.193886462882,6.81834061135,196.575545852,759.675639293,153962.497817
HT001500,I13,9,13,1092,178.884990262,0.90408493662,0.52380952381,7.32692307692,211.166666667,718.416256489,162266.171245
HT001500,I14,9,14,1126,184.932511822,0.912504920184,0.268206039076,7.67584369449,221.184724689,833.856401837,191212.645648
HT001500,I15,9,15,1411,175.279497765,0.911179350603,0.23316796598199999,7.12686038271,205.464918498,696.857420059,148176.767541
HT001500,I16,9,16,896,181.555573513,0.918120052712,0.216517857143,7.28013392857,209.845982143,773.44855389,168378.418527
HT001500,I17,9,17,894,180.57982671,0.91357141955,0.281879194631,7.03691275168,202.950782998,763.623090072,163402.503356
HT001500,I18,9,18,695,162.32771124,0.902999464394,0.23309352518,7.70071942446,221.549640288,1019.46037127,223564.128058
HT001500,I19,9,19,1264,176.384384392,0.916084039192,0.235759493671,7.05142405063,203.306170886,704.271390365,149427.695411
HT001500,I20,9,20,1563,175.314977864,0.90895023165,0.168905950096,6.64491362764,191.599488164,691.451399683,135975.126679
HT001500,I21,9,21,1537,187.245451831,0.916393840411,0.155497722837,6.46258945999,186.49316851,697.401222184,135762.62134
HT001500,I22,9,22,212,209.416312813,0.902950045044,0.283018867925,6.20283018868,178.905660377,815.360887619,148088.90566
HT001500,I23,9,23,951,199.244323413,0.910090607508,0.331230283912,7.37644584648,212.853838065,1260.96544023,287603.984227
HT001500,J2,10,2,1735,174.048908603,0.915975036421,0.268011527378,6.62017291066,191.019596542,784.887062282,151043.008069
HT001500,J3,10,3,1351,181.978270473,0.910240352442,0.360473723168,6.9748334567,201.038490007,814.12992064,167578.69134
HT001500,J4,10,4,1174,189.82733199,0.913494062349,0.307495741056,6.53066439523,188.385008518,709.374277883,141526.439523
HT001500,J5,10,5,1084,185.752538362,0.912846705385,0.285977859779,6.25,180.136531365,780.139834521,154224.457565
HT001500,J6,10,6,1092,172.648255594,0.913347485442,0.272893772894,6.82142857143,196.526556777,757.416126274,158505.478022
HT001500,J7,10,7,634,166.979807955,0.89829082333,0.435331230284,4.82965299685,139.15615142,890.028658575,147402.231861
HT001500,J8,10,8,1916,181.836002055,0.914570044474,0.157098121086,6.08559498956,175.526617954,737.147366488,131938.717641
HT001500,J9,10,9,1266,181.607383627,0.912957967287,0.272511848341,6.61690363349,190.710110585,735.276368394,145494.590047
HT001500,J10,10,10,1133,176.289524544,0.911090554792,0.3733451015,6.42718446602,185.19505737,754.841864992,145977.303619
HT001500,J11,10,11,1321,175.80284853,0.905993506574,0.250567751703,6.75624526874,194.712339137,927.106704117,188033.276306
HT001500,J12,10,12,1269,173.983399932,0.914058791195,0.233254531127,6.87706855792,198.202521671,679.583798289,140057.817179
HT001500,J13,10,13,1226,175.902721836,0.91010655181,0.369494290375,6.88499184339,198.505709625,713.613175381,144894.398042
HT001500,J14,10,14,1416,178.325503428,0.912865737081,0.21186440678,6.29237288136,181.343220339,687.211271267,130865.906073
HT001500,J15,10,15,1277,186.350639736,0.917461288075,0.210649960846,6.90211433046,199.036805012,713.49010366,149422.404072
HT001500,J16,10,16,1010,174.802977852,0.909720264091,0.243564356436,6.9504950495,200.303960396,713.12379642,149401.537624
HT001500,J17,10,17,1132,176.366845467,0.910978208006,0.308303886926,6.56890459364,189.482332155,751.312863887,145673.215548
HT001500,J18,10,18,1122,188.311372589,0.907190637467,0.311051693405,7.39037433155,213.143493761,852.271369741,185816.816399
HT001500,J19,10,19,953,181.850023129,0.914103308329,0.306400839454,7.22140608604,208.115424974,721.320855462,157917.265477
HT001500,J20,10,20,1207,174.362007463,0.912903370403,0.176470588235,7.37613918807,212.756420878,718.477497442,157707.250207
HT001500,J21,10,21,1119,181.600187767,0.920375655537,0.179624664879,6.64164432529,191.517426273,694.646113394,138219.37891
HT001500,J22,10,22,1424,187.194531236,0.913385142257,0.116573033708,6.38834269663,184.273876404,726.778942051,145555.872191
HT001500,J23,10,23,1303,193.02829231,0.918530118195,0.171910974674,2.80890253262,81.165771297,594.58261142,49882.5771297
HT001500,K2,11,2,1475,182.422692533,0.916320133967,0.20406779661,6.47322033898,186.812881356,740.320871189,139555.252881
HT001500,K3,11,3,1186,184.524816653,0.914442533603,0.285834738617,6.68043844857,192.65851602,768.36645482,151446.121417
HT001500,K4,11,4,961,191.477772841,0.919188594266,0.302809573361,7.31321540062,210.960457856,845.650726248,184475.949011
HT001500,K5,11,5,997,183.177376932,0.912387721718,0.360080240722,6.14744232698,177.270812437,739.729614734,141729.878636
HT001500,K6,11,6,538,238.133903702,0.888479303213,0.420074349442,9.43308550186,271.975836431,861.092098359,241136.265799
HT001500,K7,11,7,972,185.348431418,0.920497278885,0.340534979424,6.0195473251,173.538065844,755.00934438,136994.027778
HT001500,K8,11,8,1915,178.188706352,0.918234492285,0.174412532637,7.37232375979,212.55926893,801.119503472,170288.300261
HT001500,K9,11,9,1171,182.110424859,0.916677710168,0.35781383433,7.31169940222,210.85824082,721.237457923,160032.05807
HT001500,K10,11,10,1150,186.843685377,0.913439032107,0.235652173913,7.40434782609,213.59826087,739.814618247,164155.25913
HT001500,K11,11,11,978,182.035476426,0.91339402234,0.221881390593,6.44069529652,185.707566462,762.686428881,142858.137014
HT001500,K12,11,12,1211,177.264927832,0.916763099869,0.270850536746,6.82906688687,196.953757225,728.69788867,148568.688687
HT001500,K13,11,13,835,184.002645241,0.906219642331,0.316167664671,6.91736526946,199.410778443,728.197536978,149571.60479
HT001500,K14,11,14,766,187.561078358,0.916543197146,0.313315926893,6.80939947781,196.180156658,753.662249855,150841.507833
HT001500,K15,11,15,1134,191.719320562,0.921006700727,0.286596119929,5.93562610229,171.293650794,720.813606991,132803.258377
HT001500,K16,11,16,889,195.232394681,0.91069444382,0.347581552306,7.66254218223,220.859392576,780.957500734,188199.863892
HT001500,K17,11,17,1197,173.492530229,0.915875685734,0.24895572264,7.3709273183,212.563074353,736.815014207,161733.628237
HT001500,K18,11,18,711,183.086929425,0.908395721089,0.306610407876,8.04781997187,231.870604782,853.670337185,202968.185654
HT001500,K19,11,19,865,173.458205767,0.916432130504,0.374566473988,6.57803468208,189.685549133,829.474321068,172125.873988
HT001500,K20,11,20,1363,184.220910256,0.917952268956,0.192956713133,7.19735876742,207.576669112,719.24073235,152604.911225
HT001500,K21,11,21,1412,182.440135858,0.914492940994,0.169971671388,6.49858356941,187.483711048,696.681086106,137913.263456
HT001500,K22,11,22,163,201.492855986,0.914406387639,0.226993865031,7.38650306748,212.711656442,827.3803079,171060.067485
HT001500,K23,11,23,1108,197.510112668,0.912582245676,0.320397111913,7.72472924188,222.804151625,1123.83636568,257107.243682
HT001500,L2,12,2,1372,179.853596637,0.910722994908,0.234693877551,7.40962099125,213.63483965,731.364645969,160190.687318
HT001500,L3,12,3,1104,182.35598647,0.914965923576,0.260869565217,7.32518115942,211.34057971,820.140428559,177080.696558
HT001500,L4,12,4,964,177.361141063,0.9117911487,0.313278008299,6.34128630705,182.909751037,883.250437181,160509.658714
HT001500,L5,12,5,1230,180.604660102,0.917027836733,0.305691056911,6.84552845528,197.595934959,870.581970665,178885.903252
HT001500,L6,12,6,858,185.199003761,0.913915685971,0.30303030303,7.2296037296,208.409090909,733.397839284,159883.51049
HT001500,L7,12,7,704,180.574597965,0.919735117931,0.221590909091,6.69176136364,192.970170455,756.124110132,157502.100852
HT001500,L8,12,8,2204,167.414967025,0.902668318246,0.173774954628,6.7613430127,194.985480944,708.831954125,141270.209165
HT001500,L9,12,9,1326,180.193181763,0.908899876021,0.266214177979,6.78431372549,195.484162896,713.760655633,143593.162142
HT001500,L10,12,10,1216,183.88623996,0.917012478463,0.362664473684,6.79111842105,196.056743421,774.280875889,158823.994243
HT001500,L11,12,11,645,208.839562275,0.901510512982,0.725581395349,7.17984496124,206.675968992,1060.32532998,230471.996899
HT001500,L12,12,12,1562,172.338738742,0.914179148962,0.163252240717,7.0166453265,202.364276569,714.369366838,146874.013444
HT001500,L13,12,13,837,183.442644665,0.911668267513,0.346475507766,6.94265232975,200.114695341,797.395380703,164384.119474
HT001500,L14,12,14,1092,182.413667775,0.908530205551,0.260073260073,6.80860805861,196.371794872,722.095584171,149101.120879
HT001500,L15,12,15,1016,212.421950852,0.917393710368,0.232283464567,7.19192913386,207.562007874,905.645156524,202670.491142
HT001500,L16,12,16,1172,178.900011116,0.907577644763,0.244027303754,6.72184300341,193.796075085,685.32342287,140799.734642
HT001500,L17,12,17,1020,178.464234298,0.915164535194,0.217647058824,6.55882352941,189.261764706,716.118110085,142278.357843
HT001500,L18,12,18,1002,181.505589742,0.911294592445,0.341317365269,5.58283433134,161.01497006,733.348301813,118162.292415
HT001500,L19,12,19,875,191.493243798,0.920663110427,0.259428571429,6.58057142857,190.011428571,729.962458822,147177.725714
HT001500,L20,12,20,956,180.507818168,0.914378420036,0.200836820084,6.51778242678,188.011506276,720.852386539,142888.42887
HT001500,L21,12,21,1087,182.241079703,0.918086985869,0.171113155474,7.43054277829,214.185832567,687.487149303,154077.424103
HT001500,L22,12,22,1115,201.853986764,0.918198343869,0.191928251121,6.59551569507,190.286098655,703.670481052,138686.518386
HT001500,L23,12,23,1382,183.650923804,0.914626512654,0.217076700434,2.997829233,86.504341534,626.046732499,58873.2120116
HT001500,M2,13,2,1056,183.436598505,0.909695195882,0.280303030303,7.26704545455,209.713068182,797.378530712,170865.037879
HT001500,M3,13,3,1198,187.369717372,0.914325800016,0.29632721202,7.89899833055,227.925709516,1456.33275773,347634.927379
HT001500,M4,13,4,1064,183.460062141,0.90903373743,0.307330827068,7.03571428571,202.948308271,766.008141147,163017.675752
HT001500,M5,13,5,856,186.054535967,0.910865215429,0.328271028037,7.72079439252,222.807242991,827.004313229,195476.03972
HT001500,M6,13,6,932,179.1770998,0.913007156364,0.412017167382,6.88948497854,198.572961373,794.022177978,161619.700644
HT001500,M7,13,7,889,195.457750446,0.916207010654,0.316085489314,8.04274465692,232.025871766,743.134357196,178109.388076
HT001500,M8,13,8,1599,179.087286481,0.908338118639,0.186366479049,6.75984990619,195.0068793,720.63738322,146070.314572
HT001500,M9,13,9,774,186.726027903,0.897058395042,0.562015503876,7.30361757106,210.532299742,988.480740577,217598.944444
HT001500,M10,13,10,1575,185.471400493,0.91131262588,0.296507936508,7.00698412698,202.065396825,745.527108757,156560.338413
HT001500,M11,13,11,1260,185.898308919,0.906310556016,0.253968253968,6.9880952381,201.595238095,751.33406729,156593.965873
HT001500,M12,13,12,1429,183.04889722,0.90711557818,0.160251924423,6.69419174248,193.150454864,714.004611992,145902.83624900001
HT001500,M13,13,13,1188,192.739549882,0.911370905985,0.18771043771,6.70707070707,193.514309764,772.303728134,151601.948653
HT001500,M14,13,14,1209,179.121453323,0.906096266639,0.29693961952,6.71298593879,193.540115798,749.307810217,154173.061208
HT001500,M15,13,15,1453,182.410395341,0.911849053469,0.203716448727,7.09910529938,204.84514797,718.436820517,150128.689608
HT001500,M16,13,16,362,200.341726712,0.89995367204,0.408839779006,7.08563535912,204.237569061,796.900295862,171340.939227
HT001500,M17,13,17,1188,190.511990975,0.916042291074,0.267676767677,7.03367003367,202.902356902,715.640011915,147951.196128
HT001500,M18,13,18,1035,174.402687186,0.908313432692,0.251207729469,7.25603864734,209.178743961,749.622610492,158505.005797
HT001500,M19,13,19,1261,174.375093441,0.91261735639,0.245043616178,6.11736716891,176.408406027,745.407622515,131558.455987
HT001500,M20,13,20,1293,176.698635758,0.908538185037,0.178654292343,6.63727764888,191.288476411,718.206679219,141646.266048
HT001500,M21,13,21,1469,184.465406004,0.912322668561,0.176991150442,6.89176310415,198.658951668,699.832881895,147910.147039
HT001500,M22,13,22,190,234.69615995,0.900435648139,0.221052631579,5.3,152.936842105,731.828986,123215.484211
HT001500,M23,13,23,868,193.285040006,0.906405516678,0.279953917051,7.64976958525,220.562211982,1120.39425951,258546.801843
HT001500,N2,14,2,1221,187.257270969,0.914012324147,0.291564291564,7.46191646192,215.311220311,787.167319641,172072.453726
HT001500,N3,14,3,1216,183.968505173,0.915816621641,0.258223684211,8.55427631579,246.740131579,1224.07501881,307242.314145
HT001500,N4,14,4,865,189.59978222,0.910674156687,0.308670520231,7.60462427746,219.330635838,762.119842994,168132.972254
HT001500,N5,14,5,1024,169.113784485,0.917906835849,0.31640625,6.8115234375,196.40625,930.57891959,191358.092773
HT001500,N6,14,6,921,192.62573115,0.911971155934,0.247557003257,8.25515743757,238.010857763,782.51149543,192528.505972
HT001500,N7,14,7,815,174.193815263,0.900624471376,0.338650306748,7.57914110429,218.554601227,948.284379445,201765.033129
HT001500,N8,14,8,1849,176.328272199,0.908344684626,0.210924824229,6.16170903191,177.771227691,700.681311822,127577.314765
HT001500,N9,14,9,1868,171.918127429,0.901593626931,0.21199143469,6.86723768737,198.118308351,707.139746679,140589.596895
HT001500,N10,14,10,1512,179.771194756,0.911189527618,0.191798941799,6.70833333333,193.43452381,691.268978383,138696.706349
HT001500,N11,14,11,1469,174.74668088,0.910471197356,0.226684819605,6.81415929204,196.458815521,741.813888424,145358.303608
HT001500,N12,14,12,1562,170.612500292,0.908154381017,0.174135723431,6.62996158771,191.160691421,715.295139634,141007.34507
HT001500,N13,14,13,1020,185.394586655,0.908976416656,0.249019607843,8.0137254902,230.951960784,751.244342827,177477.679412
HT001500,N14,14,14,1863,174.693033938,0.904062141491,0.251207729469,7.4653784219,215.309715513,726.977959597,156535.407407
HT001500,N15,14,15,1885,175.9404201,0.909376509751,0.163395225464,6.49124668435,187.25198939,755.378846016,142650.28382
HT001500,N16,14,16,728,176.721486723,0.91525392642,0.247252747253,5.58928571429,161.203296703,853.40882095,133709.067308
HT001500,N17,14,17,1186,179.334706441,0.91128622990099994,0.259696458685,7.56070826307,218.00084317,775.18789801,172676.992411
HT001500,N18,14,18,1301,171.281470967,0.913989667928,0.26441199077600003,6.8670253651,198.146810146,734.842014174,148076.621829
HT001500,N19,14,19,1107,177.090877471,0.907676057511,0.239385727191,7.32791327913,211.264679313,737.61883407,157779.203252
HT001500,N20,14,20,1016,181.774275016,0.907932256869,0.191929133858,6.81594488189,196.563976378,677.735402786,138983.07874
HT001500,N21,14,21,1081,178.328161456,0.915422287097,0.152636447734,6.77890841813,195.471785384,652.46200399,133698.022202
HT001500,N22,14,22,1037,189.551604549,0.916099503457,0.19093539055,7.12150433944,205.390549662,733.678608025,152702.005786
HT001500,N23,14,23,1301,191.791302299,0.912518836968,0.208301306687,3.17448116833,91.6195234435,606.383397863,61526.6241353
HT001500,O2,15,2,1096,181.929748728,0.907636879482,0.237226277372,7.01642335766,202.380474453,732.865336301,157094.208029
HT001500,O3,15,3,1066,190.769187562,0.91399751882,0.328330206379,7.2148217636,208.171669794,965.473803796,209181.30394
HT001500,O4,15,4,1115,188.726166565,0.916302936156,0.255605381166,6.44215246637,185.806278027,766.386884757,146958.157848
HT001500,O5,15,5,927,188.960633537,0.913098734139,0.242718446602,6.25458468177,180.470334412,721.431877551,139699.507012
HT001500,O6,15,6,1111,175.433094027,0.907134248604,0.323132313231,7.16111611161,206.580558056,793.168483202,169926.277228
HT001500,O7,15,7,895,191.84791222,0.9126407469,0.261452513966,6.21899441341,179.429050279,704.756174807,133193.569832
HT001500,O8,15,8,1367,172.701036489,0.912286769376,0.231894659839,7.25237746891,209.253840527,755.025325783,163358.861741
HT001500,O9,15,9,1286,173.642311287,0.909238989779,0.367029548989,6.33125972006,182.476671851,750.611697003,140575.7014
HT001500,O10,15,10,1117,177.417957,0.90877908979,0.256938227395,7.69113697404,221.707251567,708.928642847,161816.423456
HT001500,O11,15,11,1115,183.987890778,0.909860356943,0.236771300448,7.88520179372,227.187443946,723.37741499,166274.815247
HT001500,O12,15,12,1225,178.741811842,0.902230517409,0.243265306122,8.19265306122,236.149387755,762.43556422,184667.373061
HT001500,O13,15,13,1351,191.119959267,0.914471993753,0.241302738712,6.21539600296,179.528497409,735.082401639,139146.601036
HT001500,O14,15,14,1799,171.272797554,0.900427639826,0.293496386882,7.27459699833,209.862145636,709.920451918,151106.59811
HT001500,O15,15,15,1686,182.384200047,0.904412904645,0.29537366548,7.25088967972,209.209964413,702.749515434,147479.189798
HT001500,O16,15,16,1228,183.849792873,0.910995422618,0.317589576547,7.63110749186,220.055374593,767.624737464,180281.254072
HT001500,O17,15,17,1151,180.274640255,0.911570956604,0.275412684622,7.67332754127,221.29192007,754.207852818,170573.610773
HT001500,O18,15,18,1084,172.34370933,0.902489904358,0.329335793358,6.44557195572,185.822878229,670.797237212,131094.161439
HT001500,O19,15,19,1219,182.206009469,0.913885412549,0.265791632486,7.08777686628,204.444626743,754.146674091,161886.223134
HT001500,O20,15,20,1161,175.70878424,0.91080822403,0.194659776055,6.77950043066,195.478897502,695.756504199,140440.956934
HT001500,O21,15,21,1164,187.487307193,0.916588529395,0.167525773196,6.84536082474,197.529209622,695.850678529,140834.719072
HT001500,O22,15,22,73,237.183684402,0.907880705434,0.260273972603,6.60273972603,190.438356164,780.23888312,164119.945205
HT001500,O23,15,23,693,197.89184497,0.912791127666,0.27417027417,7.66810966811,221.206349206,1364.20422937,306527.037518
HT001502,B2,2,2,1656,170.237966778,0.903219305161,0.163043478261,6.24154589372,180.004830918,788.671527108,143156.246377
HT001502,B3,2,3,1035,178.027625399,0.910294693022,0.176811594203,5.82608695652,167.779710145,799.321972422,140680.486957
HT001502,B4,2,4,970,202.691276907,0.909715839138,0.271134020619,7.25154639175,208.73814433,1649.29414555,359169.723711
HT001502,B5,2,5,988,173.992624302,0.89941076645,0.243927125506,5.98076923077,172.4048583,768.210948176,133543.288462
HT001502,B6,2,6,1077,180.595543882,0.910782857102,0.209842154132,6.47168059424,186.408542247,889.425318197,175504.414113
HT001502,B7,2,7,745,194.425522696,0.892173080684,0.495302013423,6.95033557047,200.106040268,1000.7816767,217372.916779
HT001502,B8,2,8,772,191.741525301,0.915669782977,0.282383419689,6.31865284974,181.816062176,845.71189475,161337.677461
HT001502,B9,2,9,976,183.204909607,0.909468335717,0.234631147541,6.79200819672,195.417008197,787.474279897,158640.26332
HT001502,B10,2,10,828,224.868121566,0.903790726701,0.363526570048,6.73309178744,193.957729469,1086.94767794,222783.733092
HT001502,B11,2,11,1055,175.54870418,0.895709607865,0.339336492891,5.98483412322,172.072037915,900.224612259,158362.767773
HT001502,B12,2,12,1129,182.382340906,0.910500504164,0.131975199291,6.62090345438,190.581930912,763.233410196,153286.857396
HT001502,B13,2,13,907,182.668799466,0.900856980027,0.235942668137,5.90628445424,170.06615215,747.845832491,134975.407938
HT001502,B14,2,14,924,175.973178842,0.908122440085,0.232683982684,6.5411255411300004,188.260822511,823.738320336,159077.316017
HT001502,B15,2,15,1202,171.657321423,0.910552720871,0.1846921797,6.41846921797,184.901830283,782.278528766,148889.851082
HT001502,B16,2,16,942,209.430551637,0.915757252138,0.339702760085,5.84925690021,168.514861996,964.609924021,164967.673036
HT001502,B17,2,17,1121,180.56091181,0.909019398853,0.271186440678,6.16949152542,177.727029438,763.994480866,144415.777877
HT001502,B18,2,18,1077,184.471152699,0.91360349097,0.215413184773,6.53946146704,188.316620241,828.507179306,160778.887651
HT001502,B19,2,19,1370,171.171545497,0.904702484545,0.16204379562,6.6897810219,192.783211679,763.697031489,154209.567153
HT001502,B20,2,20,1145,175.250337395,0.911007312347,0.200873362445,6.44978165939,185.841921397,748.439394035,146955.144978
HT001502,B21,2,21,1461,172.391511298,0.906719043995,0.147843942505,5.93497604381,170.82477755,762.009157961,135826.462697
HT001502,B22,2,22,1115,180.348001613,0.906544116369,0.170403587444,5.92466367713,171.069955157,683.567131837,123816.418834
HT001502,B23,2,23,1178,180.920704485,0.908257619323,0.152801358234,6.80560271647,196.041595925,705.335400819,143936.178268
HT001502,C2,3,2,1554,174.536021921,0.904934646843,0.157657657658,6.04954954955,174.444658945,783.723376132,137000.615187
HT001502,C3,3,3,774,188.016809934,0.911539255046,0.233850129199,6.37726098191,183.856589147,770.038770338,148453.267442
HT001502,C4,3,4,1165,179.503615784,0.907000891877,0.185407725322,7.50557939914,216.324463519,939.95925378,206964.885837
HT001502,C5,3,5,1225,187.19915181,0.913301644668,0.198367346939,6.40979591837,184.669387755,781.399150424,149070.047347
HT001502,C6,3,6,909,181.255929219,0.91251187088,0.178217821782,6.82838283828,196.691969197,779.58034475,160459.674367
HT001502,C7,3,7,783,182.859782948,0.885951081068,0.540229885057,6.1251596424,176.519795658,874.213699368,164431.846743
HT001502,C8,3,8,836,179.938688314,0.912099935647,0.27990430622,5.94976076555,171.437799043,854.604382293,161749.925837
HT001502,C9,3,9,1157,181.756606528,0.90718145471,0.292999135696,6.00432152118,173.043215212,743.117581747,133913.996543
HT001502,C10,3,10,991,175.819245795,0.898252351092,0.387487386478,6.263370333,180.439959637,819.376606859,153572.13219
HT001502,C11,3,11,961,174.121698785,0.908592471102,0.204994797086,6.37460978148,183.611862643,758.862070845,145528.611863
HT001502,C12,3,12,1132,183.368977558,0.908727154773,0.166961130742,6.44964664311,185.65459364,767.540013078,152425.423145
HT001502,C13,3,13,922,178.741928327,0.908316774964,0.219088937093,6.38828633406,183.770065076,755.075019853,139931.449024
HT001502,C14,3,14,1188,172.936591767,0.907497041534,0.192760942761,5.46127946128,157.267676768,754.444112447,123180.752525
HT001502,C15,3,15,1145,180.500000713,0.903403410159,0.328384279476,6.73013100437,193.845414847,834.644194595,163861.823581
HT001502,C16,3,16,1317,172.363582611,0.902819097217,0.167805618831,6.73804100228,193.960516325,728.342723499,142078.405467
HT001502,C17,3,17,1117,178.434375832,0.907857564281,0.167412712623,6.34646374217,182.922112802,748.434492193,134593.427037
HT001502,C18,3,18,1063,180.848689292,0.904691006199,0.259642521167,5.96801505174,171.834430856,829.86425045,145963.634055
HT001502,C19,3,19,1034,173.003814919,0.9152463439,0.219535783366,6.26305609284,180.522243714,743.578944532,140508.840426
HT001502,C20,3,20,912,192.283046245,0.915028614141,0.222587719298,6.24451754386,179.66995614,803.023299835,148022.050439
HT001502,C21,3,21,1181,178.229124827,0.910597033231,0.163420829805,6.5783234547,189.563928874,718.57932447,142241.668925
HT001502,C22,3,22,285,201.887616623,0.888237834708,0.312280701754,5.81403508772,167.61754386,778.684290183,161092.4
HT001502,C23,3,23,1443,182.801724224,0.907208835958,0.203049203049,7.27165627166,209.672903673,836.844997838,183759.849619
HT001502,D2,4,2,1475,173.910138106,0.90666539405,0.138983050847,6.61423728814,190.760677966,775.331498511,150017.070508
HT001502,D3,4,3,997,182.05669979,0.912056970904,0.242728184554,6.5596790371100004,188.770310933,847.070075645,162260.587763
HT001502,D4,4,4,960,187.983538693,0.90979387064,0.240625,7.340625,211.651041667,1963.48107646,425729.610417
HT001502,D5,4,5,961,174.236587698,0.912738530351,0.204994797086,6.24661810614,179.998959417,808.135450116,146351.951093
HT001502,D6,4,6,879,181.062280816,0.91239691321,0.307167235495,6.70989761092,192.96814562,778.811492799,153099.811149
HT001502,D7,4,7,284,271.125384026,0.879264287103,0.489436619718,8.25,237.827464789,919.18426646,250469.707746
HT001502,D8,4,8,793,184.091019543,0.92059325091,0.22446406053,6.1210592686,176.447667087,791.568316612,149291.201765
HT001502,D9,4,9,1229,171.165718793,0.910808647278,0.230268510985,6.20179007323,178.634662327,794.632238101,147874.97559
HT001502,D10,4,10,970,178.470626776,0.912486193637,0.232989690722,6.29690721649,181.453608247,762.415873188,144505.764948
HT001502,D11,4,11,851,157.183449645,0.895069826581,0.130434782609,5.94359576968,170.784958872,917.803526502,161444.762632
HT001502,D12,4,12,1042,177.744913371,0.908801734694,0.18905950096,7.02399232246,202.034548944,724.343054022,155292.738964
HT001502,D13,4,13,1191,187.166232756,0.903663010674,0.20738874895,6.51385390428,187.123425693,812.659529538,155332.858102
HT001502,D14,4,14,1246,182.250317098,0.909601264898,0.207062600321,7.28812199037,209.599518459,795.955366429,175777.502408
HT001502,D15,4,15,1308,169.386212536,0.911988219552,0.175840978593,5.97400611621,171.951834862,763.550778658,134773.545107
HT001502,D16,4,16,1292,172.536818763,0.908820842196,0.244582043344,6.95975232198,200.352941176,868.744552574,179474.026316
HT001502,D17,4,17,935,175.382111791,0.906795674476,0.181818181818,7.42459893048,213.820320856,770.691587756,169040.698396
HT001502,D18,4,18,1087,172.584470849,0.909996974608,0.261269549218,6.14443422263,177.013799448,741.307708905,138838.676173
HT001502,D19,4,19,1007,177.208210599,0.910189875748,0.170804369414,7.30089374379,210.277060576,751.003303719,163786.224429
HT001502,D20,4,20,963,167.638370946,0.913864127846,0.264797507788,5.16199376947,148.726895119,821.930381539,127573.031153
HT001502,D21,4,21,1136,174.460597835,0.90920167722,0.198943661972,6.23943661972,179.764084507,672.306358734,128599.632042
HT001502,D22,4,22,654,178.806428058,0.913365554624,0.166666666667,5.95565749235,171.353211009,750.443878979,121383.542813
HT001502,D23,4,23,1228,173.329464888,0.906917711045,0.109120521173,6.12214983713,176.463355049,686.212310087,125844.098534
HT001502,E2,5,2,1683,172.905059373,0.907159684173,0.137849079026,6.49970291147,187.441473559,730.138283549,141155.972074
HT001502,E3,5,3,978,185.125484116,0.911649979507,0.257668711656,6.33128834356,182.236196319,769.429082588,143915.556237
HT001502,E4,5,4,874,197.31146384,0.914995105329,0.294050343249,8.48741418764,244.52402746,1584.8612157,387712.902746
HT001502,E5,5,5,1029,183.947592002,0.914496735094,0.21185617104,6.2371234208,179.807580175,746.412075027,137037.976676
HT001502,E6,5,6,1204,179.039029955,0.90691253445,0.22342192691,6.62873754153,190.796511628,808.900982464,166247.2201
HT001502,E7,5,7,413,193.681305586,0.887043863175,0.401937046005,5.74818401937,165.532687651,1013.44051163,167004.602906
HT001502,E8,5,8,868,189.663632984,0.921376132268,0.241935483871,5.65783410138,162.75921659,724.096478141,126845.724654
HT001502,E9,5,9,1369,174.899762295,0.905634638631,0.160701241782,5.71439006574,164.512783053,799.270653168,135423.66618
HT001502,E10,5,10,1183,177.778941489,0.920407459094,0.192730346577,6.66018596788,191.633136095,764.900588288,145556.35503
HT001502,E11,5,11,875,169.948088881,0.929746433464,0.212571428571,4.22285714286,121.697142857,764.289234528,99743.232
HT001502,E12,5,12,1263,172.522432724,0.905372392018,0.1567695962,6.36896278702,183.480601742,795.222184453,151165.189232
HT001502,E13,5,13,572,185.757187084,0.902596641217,0.351398601399,5.58741258741,160.622377622,900.861770773,161338.566434
HT001502,E14,5,14,959,176.772835919,0.900660237417,0.33472367049,7.30656934307,210.31282586,915.646017151,205089.759124
HT001502,E15,5,15,1082,178.164329402,0.907932895637,0.249537892791,6.12292051756,176.281885397,748.093784511,141336.134011
HT001502,E16,5,16,951,170.406573349,0.907619217409,0.299684542587,6.73606729758,193.935856993,765.480302106,155315.887487
HT001502,E17,5,17,583,197.319329773,0.907777805774,0.427101200686,9.32418524871,268.753001715,1052.49428977,291526.84048
HT001502,E18,5,18,887,173.44109419,0.911447808647,0.289740698985,6.77001127396,194.77564825300001,759.66086523,153029.331454
HT001502,E19,5,19,845,184.178279652,0.915839605203,0.247337278107,6.92544378698,199.214201183,805.973184157,167703.057988
HT001502,E20,5,20,1157,173.254369016,0.910672543783,0.166810717373,7.19360414866,207.304235091,725.827820225,151735.662057
HT001502,E21,5,21,970,176.225437831,0.909313647568,0.177319587629,6.80412371134,195.988659794,706.958241856,143405.469072
HT001502,E22,5,22,110,223.753615583,0.889606068826,0.445454545455,5.80909090909,167.5,861.057943155,132197.554545
HT001502,E23,5,23,908,190.521798255,0.912814771189,0.242290748899,7.390969163,213.212555066,981.385256166,221705.80837
HT001502,F2,6,2,1511,180.204342214,0.905256572558,0.181336863005,6.69953673064,193.077432164,770.121196753,153429.080079
